date,home_team,away_team,elo_home_pre,elo_away_pre,neutral,home_score,away_score,tournament
1983-11-23,Uganda,Zimbabwe,1542.9784040518737,1555.406928702939,True,0,1,CECAFA Cup
1983-11-25,Malawi,Uganda,1590.7084063767916,1528.5147578323238,True,1,2,CECAFA Cup
1983-11-26,Kenya,Zimbabwe,1596.6726646287084,1569.870574922489,False,1,0,CECAFA Cup
1983-11-29,Martinique,Mexico,1635.2595023115355,1707.7779560259605,False,4,4,Friendly
1983-11-30,Algeria,Switzerland,1692.8161818553722,1686.9368501014608,False,1,2,Friendly
1983-11-30,Czechoslovakia,Romania,1763.975239101837,1704.293014390422,False,1,1,UEFA Euro qualification
1983-12-02,Ivory Coast,Switzerland,1562.3719807074315,1699.8933411597884,False,1,0,Friendly
1983-12-03,Greece,Hungary,1511.8494900544777,1668.1664655957243,False,2,2,UEFA Euro qualification
1983-12-04,Australia,China,1642.2888613309553,1664.752972113861,True,1,2,Merlion Cup
1983-12-04,Zimbabwe,Switzerland,1560.1142821639387,1688.8175685746737,False,3,2,Friendly
1983-12-06,Kenya,Switzerland,1606.4289573872586,1677.9932960012452,False,0,0,Friendly
1983-12-06,Mexico,Canada,1708.5672930263177,1553.0383086192955,False,5,0,Friendly
1983-12-08,Belize,Canada,1500.0,1545.5663360829026,False,0,2,Friendly
1983-12-08,Kenya,Ethiopia,1605.6123358302773,1421.8432129138512,False,2,2,Friendly
1983-12-10,Kenya,Ethiopia,1598.8793475951038,1428.5762011490247,False,1,0,Friendly
1983-12-11,Honduras,Canada,1625.049397330206,1562.8973845110668,False,3,1,Friendly
1983-12-11,Singapore,Brunei,1425.4677602599595,1224.2452400746372,False,4,0,Merlion Cup
1983-12-12,Kenya,Ethiopia,1602.3638038097413,1425.0917449343872,False,2,1,Friendly
1983-12-13,Northern Ireland,Scotland,1713.7714631593467,1761.8524789451287,False,2,0,British Home Championship
1983-12-14,Greece,Luxembourg,1515.063258508334,1104.474505914815,False,1,0,UEFA Euro qualification
1983-12-14,Honduras,Canada,1633.5163266429713,1554.4304551983014,False,1,0,Friendly
1983-12-14,Singapore,China,1433.9097425413806,1678.7844677297755,False,1,0,Merlion Cup
1983-12-14,Wales,Yugoslavia,1721.6641552100195,1741.6369193214155,False,1,1,UEFA Euro qualification
1983-12-15,Ivory Coast,Mali,1573.4477532925462,1571.208358240773,False,1,1,Friendly
1983-12-16,Nigeria,Togo,1622.702392642229,1571.5940353668502,True,2,5,Friendly
1983-12-17,Netherlands,Malta,1783.3940933757926,1304.3479365726191,False,5,0,UEFA Euro qualification
1983-12-17,Singapore,Australia,1454.8255282463947,1628.2573657150408,False,2,4,Merlion Cup
1983-12-18,Ivory Coast,Togo,1570.5871641609488,1591.6499058428205,False,2,1,Friendly
1983-12-18,Mali,Nigeria,1574.0689473723703,1602.6465221662586,True,0,0,Friendly
1983-12-20,Ivory Coast,Togo,1578.353469825926,1583.8836001778434,False,1,0,Friendly
1983-12-21,Spain,Malta,1759.0798600135056,1301.5921194673033,False,12,1,UEFA Euro qualification
1983-12-21,Yugoslavia,Bulgaria,1746.1638796527284,1661.292222185369,False,3,2,UEFA Euro qualification
1983-12-22,Italy,Cyprus,1758.6763582576289,1190.272635829923,False,3,1,UEFA Euro qualification
1984-01-02,Gambia,Senegal,1460.7184907539865,1603.742065370698,False,2,2,Friendly
1984-01-02,Mauritania,Sierra Leone,1295.9999576578714,1391.4896255122264,True,0,1,Friendly
1984-01-04,Gambia,Sierra Leone,1461.950517771684,1398.8083860086185,False,1,0,Friendly
1984-01-04,Mauritania,Senegal,1288.6811971614793,1602.5100383530005,True,0,2,Friendly
1984-01-08,Ivory Coast,Sierra Leone,1585.6994937127108,1393.186829826379,False,1,0,Friendly
1984-01-11,India,Poland,1377.8221627768435,1817.7335819111436,False,1,2,Nehru Cup
1984-01-14,India,Argentina,1374.1073830033738,1796.9377170360115,False,0,1,Nehru Cup
1984-01-15,China,Poland,1657.8686820247615,1821.4483616846132,True,0,1,Nehru Cup
1984-01-15,Ivory Coast,Morocco,1588.8312515167495,1642.782338016765,False,3,3,Friendly
1984-01-17,Argentina,Poland,1800.9845439369346,1829.8654353665236,True,1,1,Nehru Cup
1984-01-17,Gambia,Guinea,1467.5720739539236,1521.3859605771147,False,1,0,Friendly
1984-01-18,Senegal,Guinea,1606.7417282556926,1512.7075282259614,False,1,0,Friendly
1984-01-18,Spain,Hungary,1763.3503420637824,1664.952697141868,False,0,1,Friendly
1984-01-20,Argentina,China,1802.2285682034321,1649.4516083428512,True,0,1,Nehru Cup
1984-01-20,Egypt,Turkey,1676.596773567818,1497.9130086986509,False,1,0,Friendly
1984-01-22,Egypt,Turkey,1679.9445909042324,1494.5651913622364,False,0,1,Friendly
1984-01-22,Ivory Coast,Guinea,1587.5135640304056,1507.7759813008106,False,3,0,Friendly
1984-01-25,India,China,1370.0605561024506,1670.6528856999257,False,0,3,Nehru Cup
1984-01-27,China,Poland,1683.2335259402057,1828.621411100026,True,0,1,Nehru Cup
1984-01-29,Gambia,Ghana,1476.250506305077,1800.0435342570067,False,0,1,Friendly
1984-01-29,Ivory Coast,Mali,1596.6899717151648,1574.8896261510347,False,4,1,Friendly
1984-01-29,Liberia,Senegal,1363.248392272039,1611.6732751808433,True,0,0,Friendly
1984-01-31,Guinea,Ghana,1498.5995736160514,1804.3664964378422,False,1,2,Friendly
1984-01-31,Ivory Coast,Senegal,1608.2945616355016,1605.5350974803384,False,1,0,Friendly
1984-01-31,Liberia,Mali,1369.3865699725438,1563.2850362306979,True,2,2,Friendly
1984-02-02,Ivory Coast,Liberia,1615.4202344964503,1374.4521193494302,False,4,1,Friendly
1984-02-02,Mali,Senegal,1558.2194868538115,1598.4094246193897,True,1,1,Friendly
1984-02-04,Italy,Mexico,1759.9294297761091,1716.0392655627106,False,5,0,Friendly
1984-02-05,Ivory Coast,Senegal,1619.73109894955,1597.2577972605334,False,4,3,Friendly
1984-02-05,Liberia,Mali,1370.1412548963306,1559.3711142126679,True,0,1,Friendly
1984-02-05,Morocco,Bulgaria,1644.1000255031088,1651.0319682003626,False,1,1,Friendly
1984-02-07,Algeria,Romania,1679.8596907970445,1712.8882162120874,False,1,1,Friendly
1984-02-08,Congo,Ivory Coast,1591.2963496327206,1626.3451333597056,False,2,3,Friendly
1984-02-08,Gambia,Guinea,1471.9275441242414,1493.9146554050085,True,2,2,Amílcar Cabral Cup
1984-02-08,Sierra Leone,Cape Verde,1390.0550720223403,1432.139955899301,False,2,0,Amílcar Cabral Cup
1984-02-09,Guinea-Bissau,Senegal,1444.346471209544,1590.6437628503777,True,2,3,Amílcar Cabral Cup
1984-02-09,Mali,Mauritania,1564.4061367499203,1284.4495072587872,True,1,0,Amílcar Cabral Cup
1984-02-10,Cape Verde,Guinea,1413.3561938012158,1492.9666606970322,True,1,1,Amílcar Cabral Cup
1984-02-10,Sierra Leone,Gambia,1408.8388341204254,1472.8755388322177,False,1,0,Amílcar Cabral Cup
1984-02-11,Guinea-Bissau,Mauritania,1435.3140373147155,1279.4583426390357,True,2,1,Amílcar Cabral Cup
1984-02-11,Mali,Senegal,1569.3973013696718,1599.6761967452062,True,1,0,Amílcar Cabral Cup
1984-02-12,Cape Verde,Gambia,1416.7343379192585,1459.4226774571807,True,0,2,Amílcar Cabral Cup
1984-02-12,Malawi,Zambia,1573.051608222856,1689.7835489465435,False,1,0,Friendly
1984-02-12,Sierra Leone,Guinea,1422.2916954954624,1489.5885165789896,False,0,0,Amílcar Cabral Cup
1984-02-13,Guinea-Bissau,Mali,1444.0029633416425,1585.7012468527662,True,1,0,Amílcar Cabral Cup
1984-02-13,Mauritania,Senegal,1270.7694166121087,1583.3722512621118,True,0,6,Amílcar Cabral Cup
1984-02-15,Bulgaria,Germany,1653.648398815881,1897.4706069710055,False,2,3,Friendly
1984-02-15,Gambia,Senegal,1479.1719995629055,1592.4192417426486,True,0,1,Amílcar Cabral Cup
1984-02-15,Greece,German DR,1517.0732644628833,1772.5269831889623,False,1,3,Friendly
1984-02-15,Malawi,Zambia,1583.5328202324895,1679.30233693691,False,0,0,Friendly
1984-02-15,Togo,Ghana,1576.5375762910585,1809.0514146488852,False,2,1,Friendly
1984-02-16,Sierra Leone,Mali,1420.883940857758,1564.9016845267245,False,0,0,Amílcar Cabral Cup
1984-02-18,Gambia,Mali,1468.8951782726697,1563.0113887887044,True,0,2,Amílcar Cabral Cup
1984-02-19,Gabon,Togo,1394.8534029304776,1590.176850588777,False,1,1,Friendly
1984-02-19,Sierra Leone,Senegal,1422.7742365957781,1602.6960630328845,False,0,0,Amílcar Cabral Cup
1984-02-21,Saudi Arabia,Algeria,1558.4379385059103,1677.9556212528923,False,4,2,Friendly
1984-02-26,Peru,Honduras,1578.7209324805535,1638.7745153577084,False,1,3,Friendly
1984-02-27,Egypt,Iraq,1663.186344948262,1823.3784395481202,False,1,2,Friendly
1984-02-28,Scotland,Wales,1742.6899571264341,1717.1371948787066,False,2,1,British Home Championship
1984-02-29,Belgium,Germany,1797.5385036387338,1903.5523623196716,False,0,1,Friendly
1984-02-29,Egypt,Iraq,1654.9016852744292,1831.6630992219532,False,0,0,Friendly
1984-02-29,France,England,1833.3386732131344,1901.2642706108477,False,2,0,Friendly
1984-02-29,Luxembourg,Spain,1102.4644999602656,1748.1891572036827,False,0,1,Friendly
1984-03-03,Turkey,Italy,1511.3234373182067,1772.089629436688,False,1,2,Friendly
1984-03-04,Cameroon,Egypt,1635.5447094797355,1657.0757958507315,True,0,1,African Cup of Nations
1984-03-04,Ivory Coast,Togo,1638.1931018481887,1587.5000519178668,False,3,0,African Cup of Nations
1984-03-05,Algeria,Malawi,1662.1138604395546,1583.41106315261,True,3,0,African Cup of Nations
1984-03-05,Ghana,Nigeria,1795.4121403511667,1601.8258433875942,True,1,2,African Cup of Nations
1984-03-06,Brunei,Japan,1215.803257793216,1643.1690528502663,False,1,7,Friendly
1984-03-07,Cameroon,Togo,1612.0920154012183,1561.6190112777044,True,4,1,African Cup of Nations
1984-03-07,Ivory Coast,Egypt,1664.074142488351,1680.5284899292487,False,1,2,African Cup of Nations
1984-03-07,Romania,Greece,1714.7922857562396,1508.3700489299656,False,2,0,Friendly
1984-03-08,Algeria,Ghana,1696.1195028313682,1757.7649730931596,True,2,0,African Cup of Nations
1984-03-08,Malawi,Nigeria,1549.4054207607965,1639.4730106456013,True,2,2,African Cup of Nations
1984-03-09,Kuwait,Finland,1730.4752245665134,1348.360094294863,False,1,0,Friendly
1984-03-09,Oman,Bahrain,1185.75766116083,1374.945971125645,False,0,1,Gulf Cup
1984-03-10,Egypt,Togo,1711.4268324897034,1524.1803678583212,True,0,0,African Cup of Nations
1984-03-10,Ivory Coast,Cameroon,1633.1757999278964,1649.5306588206015,False,0,2,African Cup of Nations
1984-03-10,Kuwait,United Arab Emirates,1731.6487211811145,1356.4679130405161,True,0,2,Gulf Cup
1984-03-10,Saudi Arabia,Qatar,1574.279699319248,1453.140047553974,True,1,2,Gulf Cup
1984-03-11,Algeria,Nigeria,1740.2041714975564,1633.133505590818,True,0,0,African Cup of Nations
1984-03-11,Ghana,Malawi,1713.6803044269714,1555.7449258155798,True,1,0,African Cup of Nations
1984-03-11,Luxembourg,Turkey,1101.6359049777514,1505.6464408998406,False,1,3,Friendly
1984-03-11,Oman,Iraq,1174.5258209333726,1829.4889886456508,False,1,2,Gulf Cup
1984-03-12,Bahrain,Kuwait,1386.1778113531022,1691.3029333755248,True,0,1,Gulf Cup
1984-03-13,Panama,Cuba,1221.9295130601392,1482.2324627172693,False,1,1,Friendly
1984-03-13,Qatar,United Arab Emirates,1473.1679527670522,1396.8137008461058,True,0,1,Gulf Cup
1984-03-14,Algeria,Cameroon,1732.7347929444927,1695.888312403869,True,0,0,African Cup of Nations
1984-03-14,Egypt,Nigeria,1699.122228936538,1640.6028841438817,True,2,2,African Cup of Nations
1984-03-14,Netherlands,Denmark,1786.1499104811085,1722.8240822485382,False,6,0,Friendly
1984-03-15,Iraq,United Arab Emirates,1830.6700437406212,1415.0581147498956,True,0,0,Gulf Cup
1984-03-15,Oman,Saudi Arabia,1173.3447658384023,1554.2517941061699,False,1,3,Gulf Cup
1984-03-16,Kuwait,Qatar,1695.7200310918222,1454.9235388632624,True,1,2,Gulf Cup
1984-03-17,Algeria,Egypt,1730.0933709709539,1694.9507962179734,True,3,1,African Cup of Nations
1984-03-17,Iraq,Saudi Arabia,1818.1825402923043,1561.7044583449842,True,4,0,Gulf Cup
1984-03-18,Bahrain,United Arab Emirates,1381.760713636805,1427.5456181982124,True,1,1,Gulf Cup
1984-03-18,Cameroon,Nigeria,1698.5297343774077,1644.7743168624463,True,3,1,African Cup of Nations
1984-03-18,Oman,Qatar,1165.892101599588,1478.9227788551982,False,0,2,Gulf Cup
1984-03-18,Panama,Cuba,1226.241668960345,1477.9203068170636,False,0,1,Friendly
1984-03-20,Bahrain,Iraq,1383.7260434714522,1828.6433981757054,True,0,1,Gulf Cup
1984-03-20,Saudi Arabia,Kuwait,1551.2436004615831,1671.7207910998864,True,1,1,Gulf Cup
1984-03-21,Oman,United Arab Emirates,1155.6847914222385,1425.5802883635652,False,1,1,Gulf Cup
1984-03-22,Bahrain,Qatar,1381.5756144039874,1489.1300890325476,True,1,1,Gulf Cup
1984-03-22,Iraq,Kuwait,1830.7938272431702,1666.7182894066275,True,3,1,Gulf Cup
1984-03-23,Djibouti,Ethiopia,1372.0991138775291,1421.7212145227577,False,0,2,Friendly
1984-03-23,Saudi Arabia,United Arab Emirates,1556.246102154842,1418.7789698897743,True,2,0,Gulf Cup
1984-03-24,Panama,Costa Rica,1220.3496104089015,1513.2158588461148,False,1,1,Friendly
1984-03-25,Iraq,Qatar,1843.3935268711873,1484.629446696469,True,1,2,Gulf Cup
1984-03-25,Oman,Kuwait,1162.4861098960293,1654.1185897786104,False,0,0,Gulf Cup
1984-03-26,Bahrain,Saudi Arabia,1386.0762567400661,1570.2808983867087,True,0,2,Gulf Cup
1984-03-27,Switzerland,Poland,1678.8099175582265,1837.6869273780928,False,1,1,Friendly
1984-03-28,France,Austria,1846.9578304698598,1723.3685911874652,False,1,0,Friendly
1984-03-28,German DR,Czechoslovakia,1781.23019872188,1755.3800372801716,False,2,1,Friendly
1984-03-28,Germany,Russia,1913.3792868375597,1941.004046137773,False,2,1,Friendly
1984-03-28,Haiti,Canada,1514.4469944595214,1549.1722664835643,False,0,1,Friendly
1984-03-28,Iraq,Qatar,1816.7692555269405,1511.2537180407157,True,1,1,Gulf Cup
1984-03-31,New Zealand,Malaysia,1675.3750479517053,1433.490016861415,False,2,0,Friendly
1984-03-31,Yugoslavia,Hungary,1756.4241336377347,1680.1138820019676,False,2,1,Friendly
1984-03-31,Alderney,Guernsey,1151.106455740586,1657.2542263046757,False,0,6,Muratti Vase
1984-04-02,Kuwait,Bulgaria,1641.967662097772,1647.5666434672148,False,1,1,Friendly
1984-04-03,New Zealand,Malaysia,1679.0530076939913,1429.812057119129,False,6,1,Friendly
1984-04-04,England,Northern Ireland,1887.6451133541223,1732.9339849780413,False,1,0,British Home Championship
1984-04-04,Israel,Republic of Ireland,1626.760230348445,1642.2250059305434,False,3,0,Friendly
1984-04-04,Turkey,Hungary,1510.087761032681,1674.793533183709,False,0,6,Friendly
1984-04-07,Italy,Czechoslovakia,1777.7666258550541,1748.8517687118867,False,1,1,Friendly
1984-04-08,New Zealand,Malaysia,1683.77765110645,1425.08741370667,False,0,0,Friendly
1984-04-11,Greece,Cyprus,1503.9810026583223,1189.0195643114428,False,1,1,Friendly
1984-04-11,Romania,Israel,1719.181332027883,1640.0843530391217,False,0,0,Friendly
1984-04-11,Spain,Denmark,1749.017752186197,1710.8873546811942,False,2,1,Friendly
1984-04-12,Kenya,China,1605.7343342213708,1674.168009662139,False,1,0,Friendly
1984-04-17,Poland,Belgium,1836.008348196813,1787.7115791208457,False,0,1,Friendly
1984-04-18,Austria,Greece,1719.0416525544265,1495.6617561097612,False,0,0,Friendly
1984-04-18,France,Germany,1851.2847691028985,1921.3257778253078,False,1,0,Friendly
1984-04-27,Panama,Nicaragua,1225.3930403705465,1225.1628780171045,False,2,0,Friendly
1984-04-29,Jamaica,Haiti,1303.088160740153,1502.5900340892526,False,0,1,Friendly
1984-05-01,Luxembourg,Norway,1097.1945848449109,1487.881397571817,False,0,2,Friendly
1984-05-02,Cyprus,Austria,1197.3388108600038,1711.7321621282415,False,1,2,FIFA World Cup qualification
1984-05-02,Switzerland,Sweden,1680.4884967395064,1763.534332218286,False,0,0,Friendly
1984-05-02,Wales,England,1707.3334964822905,1893.270579315742,False,1,0,British Home Championship
1984-05-09,Jersey,Guernsey,1691.6393179547385,1662.8659081156566,False,6,2,Muratti Vase
1984-05-15,Finland,Russia,1347.186597680262,1933.0575551500249,False,1,3,Friendly
1984-05-16,Czechoslovakia,Denmark,1752.4008385676034,1704.6660437606079,False,1,0,Friendly
1984-05-19,Réunion,Tanzania,1388.373441184712,1485.9628565726255,False,1,1,Friendly
1984-05-22,Germany,Italy,1912.1859360846445,1774.2175559993375,True,1,0,Friendly
1984-05-22,Wales,Northern Ireland,1725.9698415728767,1727.3085190164215,False,1,1,British Home Championship
1984-05-23,Hungary,Norway,1692.1311013355942,1492.6208275813533,False,0,0,Friendly
1984-05-23,Republic of Ireland,Poland,1628.9008832398667,1821.981641046313,False,0,0,Friendly
1984-05-23,Sweden,Malta,1764.0219253345263,1297.3216374170265,False,4,0,FIFA World Cup qualification
1984-05-26,Canada,Italy,1561.029226853833,1767.9922469781138,False,0,2,Friendly
1984-05-26,Scotland,England,1752.4936555228503,1874.6342342251558,False,1,1,British Home Championship
1984-05-26,Switzerland,Spain,1680.0009036232661,1755.2390631067833,False,0,4,Friendly
1984-05-27,Finland,Northern Ireland,1345.46183680213,1731.4571517393763,False,1,0,FIFA World Cup qualification
1984-05-29,El Salvador,Panama,1512.8370796199815,1236.1819349463701,False,2,1,Friendly
1984-05-30,United States,Italy,1496.1205529571685,1778.5148528187162,False,0,0,Friendly
1984-05-31,Hungary,Spain,1685.1579268812065,1775.323123342943,False,1,1,Friendly
1984-05-31,Japan,China,1648.7737997598258,1665.0740698134045,False,1,0,Kirin Cup
1984-06-01,France,Scotland,1860.4246108435618,1753.4482493029468,False,2,0,Friendly
1984-06-02,England,Russia,1873.6796404450592,1934.7823160281569,False,0,2,Friendly
1984-06-02,Portugal,Yugoslavia,1731.9443414419657,1761.7444824559932,False,2,3,Friendly
1984-06-03,China,Republic of Ireland,1653.6193564628552,1631.5176543775276,True,0,1,Kirin Cup
1984-06-03,Ethiopia,Djibouti,1438.8810874952542,1354.9392409050326,False,2,0,Friendly
1984-06-03,South Korea,Guatemala,1741.3691932487343,1511.3984781635484,False,2,0,Korea Cup
1984-06-06,Belgium,Hungary,1801.7382862713457,1684.874934062153,False,2,2,Friendly
1984-06-06,Norway,Wales,1499.594002035741,1721.821208849922,False,1,0,Friendly
1984-06-06,Sweden,Denmark,1766.7887766800125,1698.6791898320992,False,0,1,Friendly
1984-06-07,Djibouti,Zimbabwe,1347.213387581905,1570.9385547373672,True,1,3,Friendly
1984-06-07,Liechtenstein,Austria,1488.198826787965,1715.1037516418344,False,0,6,Friendly
1984-06-07,Spain,Yugoslavia,1775.6061161619966,1773.737942833211,False,0,1,Friendly
1984-06-08,Denmark,Bulgaria,1713.1724723961927,1650.2187773741978,False,1,1,Friendly
1984-06-09,Luxembourg,Portugal,1092.4551548353745,1719.9508810647478,False,1,2,Friendly
1984-06-09,Trinidad and Tobago,India,1540.5013883917381,1357.4799158621706,False,1,2,Friendly
1984-06-10,Brazil,England,1866.5089590674434,1857.0072892278151,False,0,2,Friendly
1984-06-10,Israel,Wales,1644.8264121374384,1708.4415158735087,False,0,0,Friendly
1984-06-10,Zambia,Zimbabwe,1679.4240940167895,1577.4249837811965,False,1,1,Friendly
1984-06-11,Ethiopia,Zimbabwe,1446.6069408183819,1582.6618073933275,False,2,0,Friendly
1984-06-11,Trinidad and Tobago,India,1523.7801810300818,1374.201123223827,False,3,0,Friendly
1984-06-12,France,Denmark,1867.4145928085338,1708.7984135100874,False,1,0,UEFA Euro
1984-06-13,Belgium,Yugoslavia,1796.1979493510566,1786.5887186683815,True,2,0,UEFA Euro
1984-06-13,Uruguay,England,1774.8394105885175,1876.5843013113047,False,2,0,Friendly
1984-06-14,Germany,Portugal,1918.4112451058681,1720.8669507396505,True,0,0,UEFA Euro
1984-06-14,Romania,Spain,1714.4392729295662,1762.7553403268262,True,1,1,UEFA Euro
1984-06-15,Panama,Honduras,1234.1290831906547,1655.4915813655202,False,0,3,CONCACAF Championship qualification
1984-06-15,Suriname,India,1527.4477697095167,1367.4790914915907,False,6,2,Friendly
1984-06-16,Denmark,Yugoslavia,1699.5926751283437,1750.1256138869096,True,5,0,UEFA Euro
1984-06-16,France,Belgium,1876.6203311902775,1832.6610541325285,False,5,0,UEFA Euro
1984-06-17,Brazil,Argentina,1846.9319469839538,1781.0272908463576,False,0,0,Friendly
1984-06-17,Chile,England,1687.02576057432,1861.5089689565252,False,0,0,Friendly
1984-06-17,Germany,Romania,1905.553386988203,1717.8936539835065,True,2,1,UEFA Euro
1984-06-17,Macau,Hong Kong,1360.9346314119693,1470.2525209343848,False,0,3,Friendly
1984-06-17,Portugal,Spain,1733.7248088573156,1759.3009592728858,True,1,1,UEFA Euro
1984-06-17,Suriname,India,1534.3083240430371,1360.6185371580702,False,4,1,Friendly
1984-06-18,Guyana,India,1332.3964837262113,1354.6182821080843,False,3,0,Friendly
1984-06-19,Denmark,Belgium,1756.8140996553345,1802.2689721769766,True,3,2,UEFA Euro
1984-06-19,France,Yugoslavia,1907.0124131458294,1692.9041893599187,False,3,2,UEFA Euro
1984-06-20,Germany,Spain,1918.2262632385857,1757.4639244330403,True,0,1,UEFA Euro
1984-06-20,Iceland,Norway,1418.4726694614399,1512.9736950121542,False,0,1,Friendly
1984-06-20,Portugal,Romania,1735.561843697161,1705.220777733124,True,1,0,UEFA Euro
1984-06-21,Brazil,Uruguay,1842.4894586688838,1789.914742943297,False,1,0,Friendly
1984-06-21,China,India,1637.6664343354612,1340.9717382884548,False,2,0,Great Wall Cup
1984-06-22,Trinidad and Tobago,India,1530.502212762318,1336.8095152152869,False,3,0,Friendly
1984-06-23,France,Portugal,1914.0554925065155,1758.3841615664724,False,3,2,UEFA Euro
1984-06-23,Morocco,Senegal,1641.4835948875905,1599.3051608148664,False,2,1,Friendly
1984-06-24,Denmark,Spain,1785.0663064386608,1793.271207934761,True,1,1,UEFA Euro
1984-06-24,Honduras,Panama,1665.0034136447214,1224.6172509114535,False,1,0,CONCACAF Championship qualification
1984-06-27,El Salvador,Guatemala,1514.889931375697,1505.5408670008935,False,3,1,Friendly
1984-06-27,France,Spain,1923.3892361177855,1792.6809275420999,False,2,0,UEFA Euro
1984-06-30,Kenya,Cameroon,1614.8282740701052,1730.2735725945613,False,1,3,Friendly
1984-06-30,Sierra Leone,Morocco,1426.1651388137961,1647.605472352475,False,0,1,FIFA World Cup qualification
1984-07-01,Angola,Senegal,1529.886969952921,1593.1832833499818,False,1,0,FIFA World Cup qualification
1984-07-01,Eswatini,Lesotho,1407.1595649786173,1326.9622991743777,False,3,1,Friendly
1984-07-01,Zimbabwe,Zambia,1566.1107574828843,1674.1872704046584,False,2,1,Friendly
1984-07-03,Egypt,Cameroon,1661.230980585041,1744.6071843820164,False,2,1,Friendly
1984-07-06,Malawi,Kenya,1541.3862265687344,1600.49466228265,False,2,1,Friendly
1984-07-08,Malawi,Kenya,1550.2146772633075,1591.666211588077,False,1,1,Friendly
1984-07-10,Malawi,Kenya,1548.5452893565957,1593.3355994947888,False,2,1,Friendly
1984-07-15,Mauritius,Malawi,1500.7935063626164,1556.9694682620157,False,0,1,FIFA World Cup qualification
1984-07-15,Morocco,Sierra Leone,1660.886239268429,1412.8843718978421,False,4,0,FIFA World Cup qualification
1984-07-15,Senegal,Angola,1575.2882924580995,1547.7819608448033,False,1,0,FIFA World Cup qualification
1984-07-15,Zambia,Congo,1663.954851539765,1579.4483811442376,False,2,1,Friendly
1984-07-18,Uruguay,Argentina,1784.0441005373048,1785.4697791614276,False,1,0,Friendly
1984-07-20,Norway,Yugoslavia,1523.131955004871,1685.8611099992327,False,1,1,Friendly
1984-07-21,Guyana,Trinidad and Tobago,1346.0430275458407,1535.951463091194,False,0,2,Friendly
1984-07-22,Zimbabwe,Uganda,1576.3431763477777,1546.1715559862594,False,1,0,Friendly
1984-07-25,Mauritania,Gambia,1261.7224261315719,1452.3453289394918,False,0,0,Friendly
1984-07-26,Gambia,Guinea,1449.7945775643966,1490.996271216694,True,1,1,Friendly
1984-07-26,Colombia,Peru,1484.655729642334,1562.0038664727417,False,1,1,Friendly
1984-07-27,Mauritania,Guinea,1264.273177506667,1489.8159191085992,False,1,1,Friendly
1984-07-28,Benin,Congo,1420.8647273105173,1574.3102318559531,True,2,0,Friendly
1984-07-28,Malawi,Mauritius,1579.4788883027632,1478.284086321869,False,4,0,FIFA World Cup qualification
1984-07-28,Trinidad and Tobago,Guyana,1547.154190208862,1334.8403004281727,False,3,1,Friendly
1984-07-29,El Salvador,Puerto Rico,1525.318895165139,1228.1222723562862,False,5,0,CONCACAF Championship qualification
1984-07-29,Gambia,Guinea,1450.9749296724913,1486.3519718473779,True,0,1,Friendly
1984-07-29,Romania,China,1682.3984598638126,1641.8286574086292,False,4,2,Friendly
1984-07-29,Zambia,Uganda,1669.0930008280495,1539.752201463488,False,3,0,FIFA World Cup qualification
1984-07-30,Ghana,Niger,1728.0390036738168,1423.8845496609638,True,1,0,Friendly
1984-07-30,Mauritania,Gambia,1267.7371247678884,1441.989658320596,False,1,1,Friendly
1984-07-31,Mauritania,Guinea,1269.8423302378958,1495.3372431992732,False,0,2,Friendly
1984-07-31,Romania,China,1691.64038678972,1632.5867304827218,False,1,0,Friendly
1984-08-01,Burkina Faso,Benin,1390.582620770063,1442.0899158280768,False,3,1,Friendly
1984-08-01,Faroe Islands,Iceland,1359.5033125198804,1408.314409468723,False,0,0,Friendly
1984-08-02,Argentina,Uruguay,1778.2332216029745,1791.2806580957579,False,0,0,Friendly
1984-08-02,Mauritania,Guinea,1260.0364338840081,1505.1431395531608,False,0,0,Friendly
1984-08-03,Burkina Faso,Ghana,1403.5025122076636,1730.9977945507658,False,0,2,Friendly
1984-08-03,Greenland,Iceland,1429.4986268720227,1409.7771756500597,True,0,1,Friendly
1984-08-04,Haiti,Antigua and Barbuda,1509.8019515467506,1368.0410239510832,False,4,0,CONCACAF Championship qualification
1984-08-04,Tanzania,Uganda,1486.0322376617341,1524.9971541202215,False,0,1,African Cup of Nations qualification
1984-08-05,Faroe Islands,Greenland,1358.0405463385437,1418.9316067309921,False,1,0,Friendly
1984-08-05,Puerto Rico,El Salvador,1220.7421439269865,1532.6990235944388,False,0,3,CONCACAF Championship qualification
1984-08-06,Indonesia,Thailand,1350.1643419810982,1487.9426127635202,False,2,1,AFC Asian Cup qualification
1984-08-07,Faroe Islands,Greenland,1366.9196308699934,1410.0525221995424,False,4,2,Friendly
1984-08-07,Haiti,Antigua and Barbuda,1524.737335348788,1353.1056401490457,False,1,2,CONCACAF Championship qualification
1984-08-07,Iran,Bangladesh,1748.7040192116444,1253.7140439636328,True,5,0,AFC Asian Cup qualification
1984-08-07,Syria,Philippines,1392.4611138311955,1144.447984588111,True,2,0,AFC Asian Cup qualification
1984-08-08,Republic of Ireland,Mexico,1647.4705765049216,1703.8790659021317,False,0,0,Friendly
1984-08-09,Indonesia,Bangladesh,1372.3305037828352,1249.3370209339441,False,2,1,AFC Asian Cup qualification
1984-08-09,Iran,Syria,1753.081042241333,1404.068754883128,True,3,1,AFC Asian Cup qualification
